0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, act   Load, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
419,10:16:22:242,97,20,1,0,8,0,1,-0.021,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.9151,0,0,155,100,100,0,1,0,0,8.9151,8.9229,50.7158,50.6939,0.0348,0.7489,0,0.0276,0.026,0
420,10:16:22:342,100,20,1,0,8,0,1,-0.021,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.901,0,0,155,100,100,0,1,0,0,8.901,8.8604,50.7142,50.6939,0.0335,0.7842,0,0.0248,0.0354,0
421,10:16:22:442,100,20,1,0,8,0,1,-0.021,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.9089,0,0,155,100,100,0,1,0,0,8.9089,8.8261,50.7127,50.6939,0.0343,0.7463,0,0.0271,0.04,0
422,10:16:22:549,107,20,1,0,8,0,1,0.939,27.517,-10,0,0,0,5,2000,200,1799,200,8.8885,0,0,155,100,100,0,1,0,0,8.8323,8.7276,50.7111,50.6939,0.0343,0.7463,0,0.0271,0.04,0
423,10:16:22:643,94,20,1,0,8,0,1,0.939,27.517,-10,0,0,0,5,2000,200,1799,200,8.7932,0,0,155,100,100,0,1,0,0,8.7932,8.7136,50.7111,50.6939,0.0332,0.7251,0,0.0266,0.0354,0
424,10:16:22:743,100,20,1,0,8,0,1,0.939,27.517,-10,0,0,0,5,2000,200,1799,200,8.7761,0,0,155,100,100,0,1,0,0,8.7761,8.7167,50.7096,50.6939,0.0332,0.7251,0,0.0266,0.0354,0
425,10:16:22:840,97,20,1,0,8,0,1,2.113,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.737,0,0,155,100,100,0,1,0,0,8.737,8.7698,50.708,50.6939,0.0325,0.7849,0,0.0276,0.0359,0
426,10:16:22:940,100,20,1,0,8,0,1,2.113,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.7214,0,0,155,100,100,0,1,0,0,8.7214,8.7245,50.7064,50.6939,0.0339,0.8021,0,0.0259,0.0412,0
427,10:16:23: 29,89,20,1,0,8,0,1,2.113,27.517,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.7229,0,0,155,100,100,0,1,0,0,8.7229,8.6245,50.7064,50.6939,0.0339,0.8021,0,0.0259,0.0412,0
428,10:16:23:137,108,20,1,0,8,0,1,3.073,27.517,-10,0,0,0,5,2000,200,1799,200,8.6729,0,0,155,100,100,0,1,0,0,8.6729,8.5558,50.7049,50.6939,0.0327,0.7768,0,0.0279,0.0395,0
429,10:16:23:237,100,20,1,0,8,0,1,3.073,27.517,-10,0,0,0,5,2000,200,1799,200,8.5651,0,0,155,100,100,0,1,0,0,8.5651,8.4698,50.7049,50.6939,0.0327,0.7768,0,0.0279,0.0395,0
430,10:16:23:337,100,20,1,0,8,0,1,3.073,27.517,-10,0,0,0,5,2000,200,1799,200,8.4948,0,0,155,100,100,0,1,0,0,8.4948,8.4604,50.7049,50.6939,0.0325,0.8179,0,0.0269,0.0542,0
431,10:16:23:437,100,20,1,0,8,0,1,4.139,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.437,0,0,155,100,100,0,1,0,0,8.437,8.4511,50.7049,50.6939,0.0309,0.7831,0,0.0268,0.049,0
432,10:16:23:533,96,20,1,0,8,0,1,4.139,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.4339,0,0,155,100,100,0,1,0,0,8.4339,8.3808,50.7049,50.6939,0.0309,0.7831,0,0.0268,0.049,0
433,10:16:23:630,97,20,1,0,8,0,1,4.139,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.4323,0,0,155,100,100,0,1,0,0,8.4323,8.3245,50.7064,50.6939,0.0309,0.8094,0,0.027,0.0524,0
434,10:16:23:730,100,20,1,0,8,0,1,4.139,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.3511,0,0,155,100,100,0,1,0,0,8.3511,8.1855,50.7064,50.6939,0.0309,0.8094,0,0.027,0.0524,0
435,10:16:23:829,99,20,1,0,8,0,1,5.419,27.517,-10,0,0,0,5,2000,200,1799,200,8.2792,0,0,155,100,100,0,1,0,0,8.2792,8.1355,50.7064,50.6939,0.0294,0.7747,0,0.0268,0.0616,0
436,10:16:23:933,104,20,1,0,8,0,1,5.419,27.517,-10,0,0,0,4,2000,200,1799,200,8.0995,0,0,155,100,100,0,1,0,0,8.0995,8.1105,50.708,50.6939,0.0292,0.7833,0,0.0264,0.0556,0
437,10:16:24: 29,96,20,1,0,8,0,1,5.419,27.517,-10,0,0,0,4,2000,200,1799,200,8.0448,0,0,155,100,100,0,1,0,0,8.0448,8.0902,50.708,50.6939,0.0292,0.7833,0,0.0264,0.0556,0
438,10:16:24:136,107,20,1,0,8,0,1,5.419,27.517,-10,0,0,0,4,2000,200,1799,200,8.0417,0,0,155,100,100,0,1,0,0,8.0417,8.0667,50.708,50.6939,0.029,0.7331,0,0.028,0.0617,0
439,10:16:24:236,100,20,1,0,8,0,1,6.699,27.517,-10,0,0,0,4,2000,200,1799,200,8.0464,0,0,155,100,100,0,1,0,0,8.0464,7.9324,50.708,50.6939,0.029,0.7331,0,0.028,0.0617,0
440,10:16:24:336,100,20,1,0,8,0,1,6.699,27.517,-10,0,0,0,4,2000,200,1799,200,8.0433,0,0,155,100,100,0,1,0,0,8.0433,7.8339,50.708,50.6939,0.0275,0.7341,0,0.0272,0.0636,0
441,10:16:24:436,100,20,1,0,8,0,1,6.699,27.517,-10,0,0,0,4,2000,200,1799,200,7.8745,0,0,155,100,100,0,1,0,0,7.8745,7.6933,50.708,50.6939,0.0266,0.7053,0,0.029,0.067,0
442,10:16:24:533,97,20,1,0,8,0,1,6.699,27.517,-10,0,0,0,4,2000,200,1799,200,7.7324,0,0,155,100,100,0,1,0,0,7.7324,7.6683,50.708,50.6939,0.0266,0.7053,0,0.029,0.067,0
443,10:16:24:633,100,20,1,0,8,0,1,7.979,27.517,-10,0.016,-26398.759,-28097.667,4,2000,200,1799,200,7.5839,0,0,155,100,100,0,1,0,0,7.5839,7.6746,50.708,50.6939,0.0254,0.635,0,0.0293,0.0822,0
444,10:16:24:732,99,20,1,0,8,0,1,7.979,27.517,-10,0.016,-26398.759,-28097.667,4,2000,200,1799,200,7.5464,0,0,155,100,100,0,1,0,0,7.5464,7.6746,50.708,50.6939,0.0254,0.635,0,0.0293,0.0822,0
445,10:16:24:829,97,20,1,0,8,0,1,7.979,27.517,-10,0.016,-26398.759,-28097.667,4,2000,200,1799,200,7.5746,0,0,155,100,100,0,1,0,0,7.5746,7.5574,50.708,50.6955,0.0255,0.6331,0,0.0281,0.0656,0
446,10:16:24:929,100,20,1,0,8,0,1,7.979,27.517,-10,0.016,-26398.759,-28097.667,4,2000,200,1799,200,7.5949,0,0,155,100,100,0,1,0,0,7.5949,7.4527,50.708,50.6955,0.0235,0.5944,0,0.0304,0.0655,0
447,10:16:25: 29,100,20,1,0,8,0,1,9.366,27.517,-10,-26396.057,31208.675,-28097.459,4,2000,200,1799,200,7.5777,0,0,155,100,100,0,1,0,0,7.5777,7.3308,50.708,50.6955,0.0235,0.5944,0,0.0304,0.0655,0
448,10:16:25:136,107,20,1,0,8,0,1,9.366,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.398,0,0,155,100,100,0,1,0,0,7.398,7.1293,50.708,50.6955,0.0228,0.5614,0,0.029,0.0633,0
449,10:16:25:236,100,20,1,0,8,0,1,9.366,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.2746,0,0,155,100,100,0,1,0,0,7.2746,7.1105,50.708,50.6955,0.0228,0.5614,0,0.029,0.0633,0
450,10:16:25:335,99,20,1,0,8,0,1,9.366,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.0449,0,0,155,100,100,0,1,0,0,7.0449,7.1308,50.708,50.6955,0.022,0.5408,0,0.028,0.0731,0
451,10:16:25:435,100,20,1,0,8,0,1,10.646,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.0215,0,0,155,100,100,0,1,0,0,7.0215,7.1543,50.708,50.6955,0.0214,0.5105,0,0.0289,0.0701,0
452,10:16:25:535,100,20,1,0,8,0,1,10.646,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,6.9996,0,0,155,100,100,0,1,0,0,6.9996,7.0996,50.708,50.6939,0.0214,0.5105,0,0.0289,0.0701,0
453,10:16:25:635,100,20,1,0,8,0,1,10.646,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.0308,0,0,155,100,100,0,1,0,0,7.0308,7.0012,50.708,50.6939,0.0202,0.495,0,0.0309,0.0667,0
454,10:16:25:730,95,20,1,0,8,0,1,10.646,27.517,-10,-26396.057,31208.675,-28097.459,3,2000,200,1799,200,7.0621,0,0,155,100,100,0,1,0,0,7.0621,6.8887,50.708,50.6924,0.0202,0.495,0,0.0309,0.0667,0
455,10:16:25:829,99,20,1,0,8,0,1,12.139,27.517,-10,0,37297.641,0,3,2000,200,1799,200,7.0183,0,0,155,100,100,0,1,0,0,7.0183,6.6856,50.708,50.6892,0.0199,0.48,0,0.028,0.0592,0
456,10:16:25:932,103,20,1,0,8,0,1,12.139,27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.9652,0,0,155,100,100,0,1,0,0,6.9652,6.5996,50.708,50.6892,0.0197,0.4708,0,0.0278,0.0593,0
457,10:16:26: 30,98,20,1,0,8,0,1,12.139,27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.7855,0,0,155,100,100,0,1,0,0,6.7855,6.5199,50.708,50.6861,0.0197,0.4708,0,0.0278,0.0593,0
458,10:16:26:130,100,20,1,0,8,0,1,12.139,27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.7012,0,0,155,100,100,0,1,0,0,6.7012,6.4918,50.708,50.6846,0.019,0.4518,0,0.03,0.0544,0
459,10:16:26:228,98,20,1,0,8,0,1,13.312,27.507,-10,0,0,0,2,2000,200,1799,200,6.5231,0,0,155,100,100,0,1,0,0,6.5231,6.5402,50.708,50.683,0.019,0.4518,0,0.03,0.0544,0
460,10:16:26:328,100,20,2,0,8,0,1,13.312,27.507,-10,0,0,0,2,2000,200,1799,200,6.4996,0,0,155,100,100,0,1,0,0,6.4996,6.5652,50.708,50.683,0.0188,0.4451,0,0.0273,0.0501,0
461,10:16:26:436,108,20,2,0,8,0,1,13.312,27.507,-10,0,0,0,2,2000,200,1799,200,6.5606,0,0,155,100,100,0,1,0,0,6.5606,6.6949,50.708,50.6814,0.0196,0.4506,0,0.0273,0.0499,0
462,10:16:26:533,97,20,2,0,8,0,1,14.259,27.356,-10,0,0,0,2,2000,200,1799,200,6.6434,0,0,155,100,100,0,1,0,0,6.6434,6.7152,50.708,50.6814,0.0196,0.4506,0,0.0273,0.0499,0
463,10:16:26:630,97,20,2,0,8,0,1,14.259,27.356,-10,0,0,0,2,2000,200,1799,200,6.759,0,0,155,100,100,0,1,0,0,6.759,6.7184,50.708,50.6814,0.0199,0.5069,0,0.0279,0.0572,0
464,10:16:26:730,100,20,2,0,8,0,1,14.259,27.356,-10,0,0,0,2,2000,200,1799,200,6.9215,0,0,155,100,100,0,1,0,0,6.9215,6.7293,50.7096,50.683,0.0199,0.5069,0,0.0279,0.0572,0
465,10:16:26:828,98,20,2,0,8,0,1,14.259,27.356,-10,0,0,0,2,2000,200,1799,200,6.9902,0,0,155,100,100,0,1,0,0,6.9902,6.7012,50.7096,50.683,0.0215,0.6048,0,0.0281,0.0568,0
466,10:16:26:933,105,20,2,0,8,0,1,15.627,26.771,-10,-26396.057,31208.675,-28097.667,2,2000,200,1799,200,7.048,0,0,155,100,100,0,1,0,0,7.048,6.798,50.7096,50.683,0.0215,0.6048,0,0.0281,0.0568,0
467,10:16:27: 32,99,20,2,0,8,0,1,15.627,26.771,-10,-26396.057,31208.675,-28097.667,3,2000,200,1799,200,7.0621,0,0,155,100,100,0,1,0,0,7.0621,6.8965,50.7096,50.683,0.0214,0.6094,0,0.0279,0.0495,0
468,10:16:27:129,97,20,2,0,8,0,1,15.627,26.771,-10,-26396.057,31208.675,-28097.667,3,2000,200,1799,200,7.1058,0,0,155,100,100,0,1,0,0,7.1058,7.009,50.7096,50.683,0.0218,0.6291,0,0.0289,0.0564,0
469,10:16:27:229,100,20,2,0,8,0,1,16.468,26.119,-10,0,31208.675,0,3,2000,200,1799,200,7.2527,0,0,155,100,100,0,1,0,0,7.2527,7.3246,50.7096,50.6846,0.0218,0.6291,0,0.0289,0.0564,0
470,10:16:27:327,98,20,2,0,8,0,1,16.468,26.119,-10,0,31208.675,0,3,2000,200,1799,200,7.3902,0,0,155,100,100,0,1,0,0,7.3902,7.4339,50.7096,50.6861,0.0225,0.6119,0,0.0298,0.0574,0
471,10:16:27:419,92,20,2,0,8,0,1,16.468,26.119,-10,0,31208.675,0,3,2000,200,1799,200,7.6605,0,0,155,100,100,0,1,0,0,7.6605,7.5777,50.7096,50.6861,0.0225,0.6119,0,0.0298,0.0574,0
472,10:16:27:513,94,20,2,0,8,0,1,16.468,26.119,-10,0,31208.675,0,3,2000,200,1799,200,7.7949,0,0,155,100,100,0,1,0,0,7.7949,7.6511,50.7096,50.6861,0.0215,0.5676,0,0.0294,0.0657,0
473,10:16:27:613,100,20,2,0,8,0,1,17.211,25.213,-10,0,0,0,4,2000,200,1799,200,7.9308,0,0,155,100,100,0,1,0,0,7.9308,7.7261,50.7096,50.6861,0.0222,0.487,0,0.0302,0.0674,0
474,10:16:27:713,100,20,2,0,8,0,1,17.211,25.213,-10,0,0,0,4,2000,200,1799,200,8.1792,0,0,155,100,100,0,1,0,0,8.1792,7.9995,50.7096,50.6861,0.0222,0.487,0,0.0302,0.0674,0
475,10:16:27:820,107,20,1,0,8,0,1,17.211,25.213,-10,0,0,0,4,2000,200,1799,200,8.2933,0,0,155,100,100,0,1,0,0,8.2933,8.1636,50.7096,50.6861,0.0228,0.3986,0,0.0296,0.0598,0
476,10:16:27:917,97,20,1,0,8,0,1,17.211,25.213,-10,0,0,0,4,2000,200,1799,200,8.4058,0,0,155,100,100,0,1,0,0,8.4058,8.3198,50.7096,50.6861,0.0228,0.3986,0,0.0296,0.0598,0
477,10:16:28: 16,99,20,1,0,8,0,1,17.855,24.108,-10,31208.675,0,0.008,5,2000,200,1799,200,8.4839,0,0,155,100,100,0,1,0,0,8.4839,8.5042,50.7096,50.6861,0.0232,0.3203,0,0.0318,0.0715,0
478,10:16:28:115,99,20,1,0,8,0,1,17.855,24.108,-10,31208.675,0,0.008,5,2000,200,1799,200,8.5026,0,0,155,100,100,0,1,0,0,8.5026,8.5464,50.7096,50.6861,0.024,0.3093,0,0.0355,0.0719,0
479,10:16:28:210,95,20,1,0,8,0,1,17.855,24.108,-10,31208.675,0,0.008,5,2000,200,1799,200,8.5948,0,0,155,100,100,0,1,0,0,8.5948,8.5276,50.708,50.6861,0.024,0.3093,0,0.0355,0.0719,0
480,10:16:28:316,106,20,1,0,8,0,1,18.335,23.276,-10,0,0,0,5,2000,200,1799,200,8.6464,0,0,155,100,100,0,1,0,0,8.6464,8.5042,50.708,50.6861,0.0242,0.2995,0,0.0314,0.0751,0
481,10:16:28:413,97,20,1,0,8,0,1,18.335,23.276,-10,0,0,0,5,2000,200,1799,200,8.6776,0,0,155,100,100,0,1,0,0,8.6776,8.4698,50.7064,50.6861,0.0242,0.2995,0,0.0314,0.0751,0
482,10:16:28:520,107,20,1,0,8,0,1,18.335,23.276,-10,0,0,0,5,2000,200,1799,200,8.7011,0,0,155,100,100,0,1,0,0,8.7011,8.4995,50.7064,50.6861,0.0241,0.2853,0,0.0325,0.0806,0
483,10:16:28:620,100,20,1,0,8,0,1,18.922,22.26,-10,0,0,0,5,2000,200,1799,200,8.6729,0,0,155,100,100,0,1,0,0,8.6729,8.6245,50.7064,50.6861,0.0238,0.2598,0,0.0328,0.0719,0
484,10:16:28:720,100,20,1,0,8,0,1,18.922,22.26,-10,0,0,0,5,2000,200,1799,200,8.687,0,0,155,100,100,0,1,0,0,8.687,8.6792,50.7064,50.6861,0.0238,0.2598,0,0.0328,0.0719,0
485,10:16:28:821,101,20,1,0,8,0,1,18.922,22.26,-10,0,0,0,5,2000,200,1799,200,8.7901,0,0,155,100,100,0,1,0,0,8.7901,8.7964,50.7096,50.6861,0.0244,0.2635,0,0.0321,0.0768,0
486,10:16:28:911,90,20,1,0,8,0,1,18.922,22.26,-10,0,0,0,5,2000,200,1799,200,8.8448,0,0,155,100,100,0,1,0,0,8.8448,8.8151,50.7096,50.6861,0.0244,0.2635,0,0.0321,0.0768,0
487,10:16:29:  4,93,20,1,0,8,0,1,19.562,21.152,-10,0,0,0,5,2000,200,1799,200,8.9057,0,0,155,100,100,0,1,0,0,8.9057,8.7979,50.7096,50.6861,0.0259,0.2307,0,0.0351,0.0663,0
488,10:16:29:104,100,20,1,0,8,0,1,19.562,21.152,-10,0,0,0,5,2000,200,1799,200,8.9432,0,0,155,100,100,0,1,0,0,8.9432,8.7386,50.7111,50.6861,0.0259,0.2307,0,0.0351,0.0663,0
489,10:16:29:201,97,20,1,0,8,0,1,19.562,21.152,-10,0,0,0,5,2000,200,1799,200,8.9448,0,0,155,100,100,0,1,0,0,8.9448,8.7792,50.7127,50.6861,0.0249,0.2273,0,0.0312,0.0823,0
490,10:16:29:290,89,20,1,0,8,0,1,20.042,20.32,-10,0,0,0,5,2000,200,1799,200,8.9089,0,0,155,100,100,0,1,0,0,8.9089,8.8573,50.7158,50.6861,0.0257,0.2266,0,0.0327,0.0731,0
491,10:16:29:390,100,20,1,0,8,0,1,20.042,20.32,-10,0,0,0,5,2000,200,1799,200,8.8995,0,0,155,100,100,0,1,0,0,8.8995,8.9229,50.7158,50.6861,0.0257,0.2266,0,0.0327,0.0731,0
492,10:16:29:496,106,20,1,0,8,0,1,20.042,20.32,-10,0,0,0,5,2000,200,1799,200,8.9167,0,0,155,100,100,0,1,0,0,8.9167,8.9792,50.7174,50.6861,0.0255,0.229,0,0.0321,0.0691,0
493,10:16:29:596,100,20,1,0,8,0,1,20.042,20.32,-10,0,0,0,5,2000,200,1799,200,8.9839,0,0,155,100,100,0,1,0,0,8.9839,8.9698,50.7189,50.6861,0.0255,0.229,0,0.0321,0.0691,0
494,10:16:29:696,100,20,1,0,8,0,1,20.628,19.304,-10,31208.675,0,0.008,5,2000,200,1799,200,9.0635,0,0,155,100,100,0,1,0,0,9.0635,8.9573,50.7189,50.6861,0.0253,0.2019,0,0.032,0.0821,0
495,10:16:29:796,100,20,1,0,8,0,1,20.628,19.304,-10,31208.675,0,0.008,5,2000,200,1799,200,9.0573,0,0,155,100,100,0,1,0,0,9.0573,8.8729,50.7189,50.6861,0.0264,0.201,0,0.0329,0.073,0
496,10:16:29:896,100,20,1,0,8,0,1,20.628,19.304,-10,31208.675,0,0.008,5,2000,200,1799,200,9.0526,0,0,155,100,100,0,1,0,0,9.0526,8.8667,50.7205,50.6861,0.0264,0.201,0,0.0329,0.073,0
497,10:16:29:996,100,20,1,0,8,0,1,20.628,19.304,-10,31208.675,0,0.008,5,2000,200,1799,200,8.9776,0,0,155,100,100,0,1,0,0,8.9776,8.9557,50.7189,50.6861,0.0269,0.239,0,0.0321,0.0719,0
498,10:16:30: 96,100,20,1,0,8,0,1,21.375,18.011,-10,0,0,0,6,2000,200,1799,200,8.9729,0,0,155,100,100,0,1,0,0,8.9729,9.051,50.7189,50.6861,0.0269,0.239,0,0.0321,0.0719,0
499,10:16:30:196,100,20,1,0,8,0,1,21.375,18.011,-10,0,0,0,6,2000,200,1799,200,9.0495,0,0,155,100,100,0,1,0,0,9.0495,9.076,50.7189,50.6861,0.0272,0.1845,0,0.0308,0.0688,0
500,10:16:30:296,100,20,1,0,8,0,1,21.375,18.011,-10,0,0,0,6,2000,200,1799,200,9.1245,0,0,155,100,100,0,1,0,0,9.1245,9.0745,50.7189,50.6861,0.0272,0.1845,0,0.0308,0.0688,0
501,10:16:30:396,100,20,1,0,8,0,1,21.802,17.272,-10,0,37297.641,0,6,2000,200,1799,200,9.162,0,0,155,100,100,0,1,0,0,9.162,9.0354,50.7174,50.6861,0.0262,0.2146,0,0.0323,0.0855,0
502,10:16:30:496,100,20,1,0,8,0,1,21.802,17.272,-10,0,37297.641,0,6,2000,200,1799,200,9.1588,0,0,155,100,100,0,1,0,0,9.1588,8.9448,50.7174,50.6861,0.0265,0.2216,0,0.0289,0.0752,0
503,10:16:30:587,91,20,1,0,8,0,1,21.802,17.272,-10,0,37297.641,0,6,2000,200,1799,200,9.0917,0,0,155,100,100,0,1,0,0,9.0917,8.9557,50.7174,50.6861,0.0265,0.2216,0,0.0289,0.0752,0
504,10:16:30:687,100,20,1,0,8,0,1,21.802,17.272,-10,0,37297.641,0,6,2000,200,1799,200,8.9917,0,0,155,100,100,0,1,0,0,8.9917,9.037,50.7158,50.6861,0.0279,0.237,0,0.0295,0.0789,0
505,10:16:30:782,95,20,1,0,8,0,1,22.495,16.071,-10,0,37297.641,0,6,2000,200,1799,200,8.9979,0,0,155,100,100,0,1,0,0,8.9979,9.0542,50.7158,50.6877,0.0279,0.237,0,0.0295,0.0789,0
506,10:16:30:889,107,20,1,0,8,0,1,22.495,16.071,-10,0,37297.641,0,6,2000,200,1799,200,9.026,0,0,155,100,100,0,1,0,0,9.026,9.0901,50.7158,50.6877,0.0265,0.2289,0,0.0319,0.0771,0
507,10:16:30:989,100,20,1,0,8,0,1,22.495,16.071,-10,0,37297.641,0,6,2000,200,1799,200,9.1167,0,0,155,100,100,0,1,0,0,9.1167,9.001,50.7158,50.6877,0.0261,0.1891,0,0.0307,0.074,0
508,10:16:31: 80,91,20,1,0,8,0,1,22.495,16.071,-10,0,37297.641,0,6,2000,200,1799,200,9.112,0,0,155,100,100,0,1,0,0,9.112,8.9182,50.7158,50.6861,0.0261,0.1891,0,0.0307,0.074,0
509,10:16:31:180,100,20,1,0,8,0,1,23.135,14.962,-10,19129.231,-26398.759,31269.026,6,2000,200,1799,200,9.0667,0,0,155,100,100,0,1,0,0,9.0667,8.8839,50.7158,50.6877,0.0265,0.2233,0,0.0316,0.0867,0
510,10:16:31:269,89,20,1,0,8,0,1,23.135,14.962,-10,19129.231,-26398.759,31269.026,6,2000,200,1799,200,8.9964,0,0,155,100,100,0,1,0,0,8.9964,8.8932,50.7158,50.6877,0.0265,0.2233,0,0.0316,0.0867,0
511,10:16:31:360,91,20,1,0,8,0,1,23.135,14.962,-10,19129.231,-26398.759,31269.026,6,2000,200,1799,200,8.9526,0,0,155,100,100,0,1,0,0,8.9526,8.9729,50.7158,50.6861,0.0262,0.2536,0,0.0336,0.0731,0
512,10:16:31:459,99,20,1,0,8,0,1,23.135,14.962,-10,19129.231,-26398.759,31269.026,6,2000,200,1799,200,8.9432,0,0,155,100,100,0,1,0,0,8.9432,8.9901,50.7158,50.6861,0.0262,0.2536,0,0.0336,0.0731,0
513,10:16:31:566,107,20,1,0,8,0,1,23.775,13.854,-10,0,-37306.22,0,6,2000,200,1799,200,8.9901,0,0,155,100,100,0,1,0,0,8.9901,8.9292,50.7158,50.6861,0.0272,0.2747,0,0.0327,0.0781,0
514,10:16:31:666,100,20,1,0,8,0,1,23.775,13.854,-10,0,-37306.22,0,6,2000,200,1799,200,9.0323,0,0,155,100,100,0,1,0,0,9.0323,8.8948,50.7158,50.6846,0.0257,0.2402,0,0.0327,0.0951,0
515,10:16:31:766,100,20,1,0,8,0,1,23.775,13.854,-10,0,-37306.22,0,6,2000,200,1799,200,9.0167,0,0,155,100,100,0,1,0,0,9.0167,8.8635,50.7158,50.6846,0.0257,0.2402,0,0.0327,0.0951,0
516,10:16:31:866,100,20,1,0,8,0,1,23.775,13.854,-10,0,-37306.22,0,6,2000,200,1799,200,8.9417,0,0,155,100,100,0,1,0,0,8.9417,8.7979,50.7158,50.6846,0.0262,0.2633,0,0.0325,0.0822,0
517,10:16:31:966,100,20,1,0,8,0,1,23.775,13.854,-10,0,-37306.22,0,6,2000,200,1799,200,8.8792,0,0,155,100,100,0,1,0,0,8.8792,8.8401,50.7158,50.6846,0.0262,0.2633,0,0.0325,0.0822,0
518,10:16:32: 64,98,20,1,0,8,0,1,24.575,12.468,-10,0,-37306.22,0,5,2000,200,1799,200,8.7401,0,0,155,100,100,0,1,0,0,8.7401,8.8557,50.7174,50.6846,0.0265,0.2759,0,0.0333,0.0848,0
519,10:16:32:163,99,20,1,0,8,0,1,24.575,12.468,-10,0,-37306.22,0,5,2000,200,1799,200,8.7464,0,0,155,100,100,0,1,0,0,8.7464,8.8182,50.7158,50.6846,0.0251,0.3055,0,0.0324,0.0851,0
520,10:16:32:263,100,20,1,0,8,0,1,24.575,12.468,-10,0,-37306.22,0,5,2000,200,1799,200,8.7557,0,0,155,100,100,0,1,0,0,8.7557,8.7636,50.7158,50.6861,0.0251,0.3055,0,0.0324,0.0851,0
521,10:16:32:356,93,20,1,0,8,0,1,25.108,11.544,-10,0,-26398.759,-26398.764,5,2000,200,1799,200,8.7276,0,0,155,100,100,0,1,0,0,8.7276,8.5933,50.7174,50.6908,0.0241,0.301,0,0.0323,0.0883,0
522,10:16:32:456,100,20,1,0,8,0,1,25.108,11.544,-10,0,-26398.759,-26398.764,5,2000,200,1799,200,8.6761,0,0,155,100,100,0,1,0,0,8.6761,8.5464,50.7174,50.6908,0.0241,0.301,0,0.0323,0.0883,0
523,10:16:32:553,97,20,1,0,8,0,1,25.108,11.544,-10,0,-26398.759,-26398.764,5,2000,200,1799,200,8.5136,0,0,155,100,100,0,1,0,0,8.5136,8.5167,50.7174,50.6924,0.0253,0.3525,0,0.0297,0.0889,0
524,10:16:32:646,93,20,1,0,8,0,1,25.108,11.544,-10,0,-26398.759,-26398.764,5,2000,200,1799,200,8.4511,0,0,155,100,100,0,1,0,0,8.4511,8.5089,50.7174,50.6939,0.0253,0.3525,0,0.0297,0.0889,0
525,10:16:32:746,100,20,1,0,8,0,1,25.802,10.344,-10,0.008,19129.227,0,5,2000,200,1799,200,8.4464,0,0,155,100,100,0,1,0,0,8.4464,8.4792,50.7174,50.6955,0.0244,0.3368,0,0.0306,0.0815,0
526,10:16:32:846,100,20,1,0,8,0,1,25.802,10.344,-10,0.008,19129.227,0,5,2000,200,1799,200,8.4636,0,0,155,100,100,0,1,0,0,8.4636,8.4042,50.7174,50.6955,0.024,0.385,0,0.0299,0.0873,0
527,10:16:32:946,100,20,1,0,8,0,1,25.802,10.344,-10,0.008,19129.227,0,5,2000,200,1799,200,8.4386,0,0,155,100,100,0,1,0,0,8.4386,8.3058,50.7174,50.6971,0.024,0.385,0,0.0299,0.0873,0
528,10:16:33: 44,98,20,1,0,8,0,1,25.802,10.344,-10,0.008,19129.227,0,5,2000,200,1799,200,8.3183,0,0,155,100,100,0,1,0,0,8.3183,8.1339,50.7174,50.6971,0.0237,0.4298,0,0.0279,0.0831,0
529,10:16:33:152,108,20,1,0,8,0,1,26.388,9.327,-10,0.008,19129.227,0,5,2000,200,1799,200,8.2245,0,0,155,100,100,0,1,0,0,8.2245,8.1339,50.7174,50.6971,0.0237,0.4298,0,0.0279,0.0831,0
